2000 Treeline Meterological Hourly Data (Summary),,,,,,,,,
,,,,,,,,,
Reference Dataset with the following format:,,,,,,,,,
,"[Year of data collection] Meteorological data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,,,,,,,
, URL: earth.boisestate.edu/drycreek. Multi-paged. [month and day of data download].,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,Column.Variable-units| Description,,,,,,,,
,1. DateTime| Time stamp of variable collection time [MM/DD/YY  hr:mm],,,,,,,,
,2. Precipitation-mm| Cumulative Shielded Rain gage Depth [mm],,,,,,,,
,"3. AirTemperature-C| Air Temperature at 2m above ground, Averaged [C]",,,,,,,,
,"4. SolarRadiation-Watts/m2| Solar Radiation, Averaged [Watts/m2]",,,,,,,,
,"5. Net Radiation-Watts/m2| Net Radiation, Averaged [Watts/m2]",,,,,,,,
,"6. Relative Humidity-%| Relative Humidity at 2m above ground , Averaged [%]",,,,,,,,
,7. Wind Direction-Degree| Mean Resultant Wind Direction at 2m above ground [Degree],,,,,,,,
,"8. Wind Speed-m/s| Wind Speed at 2m above ground, Averaged [m/s]",,,,,,,,
,"9.Snow Depth-cm| Filtered depth of snow above ground, Acoustic Sensor [cm]",,,,,,,,
,Note: -6999 denotes missing data,,,,,,,,
,,,,,,,,,
DateTime,Precipitation-mm,AirTemperature-C,SolarRadiation-Watts/m2,NetRadiation-Watts/m2,RelativeHumidity-%,WindDirection-Degree,WindSpeed-m/s,SnowDepth-cm,
03/31/2000 15:00,272.20,9.0,-6999,-6999,25.41,339.8,3.17,-6999,
03/31/2000 16:00,272.20,9.5,-6999,-6999,28.19,320.6,2.90,-6999,
03/31/2000 17:00,272.20,9.5,-6999,-6999,28.22,322.7,2.54,-6999,
03/31/2000 18:00,272.20,9.6,-6999,-6999,25.56,310.1,3.09,-6999,
03/31/2000 19:00,272.20,8.4,-6999,-6999,25.94,326.7,3.06,-6999,
03/31/2000 20:00,272.20,6.8,-6999,-6999,29.28,10.4,2.89,-6999,
03/31/2000 21:00,272.20,5.9,-6999,-6999,35.27,5.0,3.62,-6999,
03/31/2000 22:00,272.20,5.3,-6999,-6999,36.82,356.2,2.57,-6999,
03/31/2000 23:00,272.20,4.7,-6999,-6999,35.79,35.6,2.16,-6999,
04/01/2000 00:00,272.20,4.6,-6999,-6999,31.63,27.6,2.03,-6999,
04/01/2000 01:00,272.20,4.5,-6999,-6999,31.99,0.3,2.54,-6999,
04/01/2000 02:00,272.20,4.1,-6999,-6999,33.23,353.5,2.23,-6999,
04/01/2000 03:00,272.20,3.1,-6999,-6999,37.35,78.0,1.34,-6999,
04/01/2000 04:00,272.20,2.9,-6999,-6999,37.84,32.6,2.00,-6999,
04/01/2000 05:00,272.20,3.1,-6999,-6999,39.42,52.3,2.07,-6999,
04/01/2000 06:00,272.20,2.6,-6999,-6999,44.27,234.8,1.11,-6999,
04/01/2000 07:00,272.20,2.8,-6999,-6999,46.58,55.6,1.58,-6999,
04/01/2000 08:00,272.20,4.7,-6999,-6999,41.21,351.4,0.93,-6999,
04/01/2000 09:00,272.20,6.4,-6999,-6999,39.00,320.7,1.43,-6999,
04/01/2000 10:00,272.20,9.1,-6999,-6999,37.72,274.5,1.44,-6999,
04/01/2000 11:00,272.20,9.8,-6999,-6999,42.90,260.3,1.21,-6999,
04/01/2000 12:00,272.20,11.0,-6999,-6999,39.90,233.3,1.35,-6999,
04/01/2000 13:00,272.20,11.4,-6999,-6999,38.18,279.9,2.67,-6999,
04/01/2000 14:00,272.20,12.2,-6999,-6999,38.70,293.7,2.01,-6999,
04/01/2000 15:00,272.20,11.8,-6999,-6999,38.27,316.1,2.77,-6999,
04/01/2000 16:00,272.20,11.1,-6999,-6999,39.14,343.6,2.72,-6999,
04/01/2000 17:00,272.20,11.0,-6999,-6999,40.93,328.3,2.70,-6999,
04/01/2000 18:00,272.20,10.3,-6999,-6999,48.35,327.7,2.93,-6999,
04/01/2000 19:00,272.20,9.4,-6999,-6999,53.64,328.0,2.61,-6999,
04/01/2000 20:00,272.20,8.7,-6999,-6999,58.21,39.3,2.96,-6999,
04/01/2000 21:00,272.20,8.9,-6999,-6999,57.16,15.9,3.00,-6999,
04/01/2000 22:00,272.20,8.9,-6999,-6999,55.99,339.6,3.38,-6999,
04/01/2000 23:00,272.20,8.7,-6999,-6999,55.89,334.8,3.67,-6999,
04/02/2000 00:00,272.20,8.1,-6999,-6999,58.98,335.0,2.92,-6999,
04/02/2000 01:00,272.20,8.2,-6999,-6999,55.87,336.8,2.92,-6999,
04/02/2000 02:00,272.20,8.4,-6999,-6999,52.81,332.2,3.39,-6999,
04/02/2000 03:00,272.20,8.6,-6999,-6999,49.57,327.5,4.58,-6999,
04/02/2000 04:00,272.20,7.8,-6999,-6999,53.97,330.2,3.97,-6999,
04/02/2000 05:00,272.20,7.1,-6999,-6999,57.69,353.7,2.82,-6999,
04/02/2000 06:00,272.20,7.0,-6999,-6999,57.67,350.2,2.29,-6999,
04/02/2000 07:00,272.20,6.7,-6999,-6999,59.66,348.0,2.70,-6999,
04/02/2000 08:00,272.20,8.0,-6999,-6999,55.50,312.3,1.72,-6999,
04/02/2000 09:00,272.20,9.1,-6999,-6999,51.73,306.9,2.21,-6999,
04/02/2000 10:00,272.20,8.8,-6999,-6999,55.27,322.8,3.38,-6999,
04/02/2000 11:00,272.20,9.8,-6999,-6999,51.81,331.2,3.15,-6999,
04/02/2000 12:00,272.20,10.8,-6999,-6999,48.37,330.3,3.68,-6999,
04/02/2000 13:00,272.20,11.9,-6999,-6999,38.62,326.0,4.79,-6999,
04/02/2000 14:00,272.20,12.2,-6999,-6999,37.44,329.9,5.13,-6999,
04/02/2000 15:00,272.20,12.8,-6999,-6999,35.59,320.5,4.85,-6999,
04/02/2000 16:00,272.20,12.9,-6999,-6999,34.66,323.2,4.55,-6999,
04/02/2000 17:00,272.20,13.1,-6999,-6999,34.49,320.0,3.50,-6999,
04/02/2000 18:00,272.20,12.6,-6999,-6999,35.06,320.1,2.95,-6999,
04/02/2000 19:00,272.20,11.6,-6999,-6999,37.51,327.9,2.96,-6999,
04/02/2000 20:00,272.20,10.5,-6999,-6999,40.01,326.7,2.88,-6999,
04/02/2000 21:00,272.20,9.6,-6999,-6999,44.39,16.3,2.58,-6999,
04/02/2000 22:00,272.20,8.7,-6999,-6999,47.64,60.6,2.13,-6999,
04/02/2000 23:00,272.20,8.8,-6999,-6999,44.32,22.2,1.79,-6999,
04/03/2000 00:00,272.20,8.9,-6999,-6999,40.08,49.5,2.81,-6999,
04/03/2000 01:00,272.20,6.0,-6999,-6999,50.80,308.4,0.60,-6999,
04/03/2000 02:00,272.20,5.2,-6999,-6999,48.24,269.4,0.28,-6999,
04/03/2000 03:00,272.20,5.0,-6999,-6999,44.59,186.4,0.94,-6999,
04/03/2000 04:00,272.20,5.1,-6999,-6999,43.48,189.0,0.52,-6999,
04/03/2000 05:00,272.20,4.9,-6999,-6999,44.92,168.6,0.28,-6999,
04/03/2000 06:00,272.30,4.5,-6999,-6999,44.57,222.0,0.18,-6999,
04/03/2000 07:00,272.30,4.2,-6999,-6999,46.22,144.7,0.15,-6999,
04/03/2000 08:00,272.30,6.8,-6999,-6999,39.19,152.1,1.64,-6999,
04/03/2000 09:00,272.30,9.0,-6999,-6999,36.89,192.0,1.42,-6999,
04/03/2000 10:00,272.30,10.6,-6999,-6999,37.89,216.6,1.32,-6999,
04/03/2000 11:00,272.30,10.0,-6999,-6999,46.48,238.1,1.20,-6999,
04/03/2000 12:00,272.30,11.4,-6999,-6999,45.25,220.8,1.47,-6999,
04/03/2000 13:00,272.40,13.6,-6999,-6999,37.11,217.0,1.61,-6999,
04/03/2000 14:00,272.50,15.2,-6999,-6999,33.22,211.9,1.67,-6999,
04/03/2000 15:00,272.50,16.1,-6999,-6999,30.38,203.0,1.56,-6999,
04/03/2000 16:00,272.50,16.6,-6999,-6999,30.57,206.7,1.41,-6999,
04/03/2000 17:00,272.50,15.3,-6999,-6999,30.97,161.2,2.14,-6999,
04/03/2000 18:00,272.50,14.8,-6999,-6999,31.43,161.7,2.49,-6999,
04/03/2000 19:00,272.50,14.3,-6999,-6999,31.81,137.5,4.77,-6999,
04/03/2000 20:00,272.50,14.3,-6999,-6999,30.91,138.8,3.74,-6999,
04/03/2000 21:00,272.50,13.6,-6999,-6999,31.44,138.1,2.84,-6999,
04/03/2000 22:00,272.50,14.3,-6999,-6999,30.26,153.3,2.52,-6999,
04/03/2000 23:00,272.50,14.7,-6999,-6999,28.15,149.0,2.22,-6999,
04/04/2000 00:00,272.60,15.0,-6999,-6999,26.32,166.2,1.66,-6999,
04/04/2000 01:00,272.60,15.0,-6999,-6999,25.77,209.9,1.65,-6999,
04/04/2000 02:00,272.60,14.2,-6999,-6999,26.98,226.5,1.02,-6999,
04/04/2000 03:00,272.60,13.2,-6999,-6999,28.79,223.1,0.94,-6999,
04/04/2000 04:00,272.60,12.4,-6999,-6999,30.68,226.7,0.97,-6999,
04/04/2000 05:00,272.60,11.5,-6999,-6999,32.58,313.7,0.31,-6999,
04/04/2000 06:00,272.60,11.1,-6999,-6999,33.48,313.2,0.33,-6999,
04/04/2000 07:00,272.60,10.7,-6999,-6999,34.99,314.5,0.09,-6999,
04/04/2000 08:00,272.60,14.3,-6999,-6999,30.91,219.0,0.19,-6999,
04/04/2000 09:00,272.60,16.2,-6999,-6999,28.96,234.1,0.54,-6999,
04/04/2000 10:00,272.60,16.6,-6999,-6999,30.34,237.6,0.87,-6999,
04/04/2000 11:00,272.60,17.3,-6999,-6999,30.39,227.9,1.28,-6999,
04/04/2000 12:00,272.60,18.0,-6999,-6999,30.86,214.9,1.45,-6999,
04/04/2000 13:00,272.60,18.7,-6999,-6999,31.59,234.7,1.61,-6999,
04/04/2000 14:00,272.60,19.2,-6999,-6999,29.82,228.2,1.51,-6999,
04/04/2000 15:00,272.60,19.8,-6999,-6999,28.29,209.0,1.69,-6999,
04/04/2000 16:00,272.60,19.6,-6999,-6999,28.18,206.3,1.60,-6999,
04/04/2000 17:00,272.60,18.5,-6999,-6999,28.69,201.5,1.39,-6999,
04/04/2000 18:00,272.60,18.2,-6999,-6999,24.92,271.9,2.18,-6999,
04/04/2000 19:00,272.60,16.9,-6999,-6999,23.98,290.3,3.00,-6999,
04/04/2000 20:00,272.60,15.0,-6999,-6999,26.33,311.6,3.30,-6999,
04/04/2000 21:00,272.60,12.9,-6999,-6999,30.21,334.8,4.95,-6999,
04/04/2000 22:00,272.60,10.7,-6999,-6999,39.92,338.4,4.23,-6999,
04/04/2000 23:00,272.60,9.6,-6999,-6999,41.63,327.0,2.97,-6999,
04/05/2000 00:00,272.60,7.7,-6999,-6999,55.60,338.9,5.92,-6999,
04/05/2000 01:00,272.60,6.1,-6999,-6999,59.00,338.5,5.69,-6999,
04/05/2000 02:00,272.60,4.9,-6999,-6999,61.24,340.5,5.42,-6999,
04/05/2000 03:00,272.60,3.9,-6999,-6999,57.98,8.5,4.88,-6999,
04/05/2000 04:00,272.60,3.2,-6999,-6999,55.26,8.8,3.59,-6999,
04/05/2000 05:00,272.60,2.9,-6999,-6999,47.83,349.9,3.09,-6999,
04/05/2000 06:00,272.60,2.4,-6999,-6999,48.68,20.1,3.29,-6999,
04/05/2000 07:00,272.60,1.9,-6999,-6999,39.50,17.1,2.66,-6999,
04/05/2000 08:00,272.60,2.9,-6999,-6999,47.91,344.4,2.24,-6999,
04/05/2000 09:00,272.60,5.0,-6999,-6999,49.91,315.0,1.27,-6999,
04/05/2000 10:00,272.60,6.7,-6999,-6999,48.56,250.5,1.19,-6999,
04/05/2000 11:00,272.60,7.7,-6999,-6999,42.91,263.5,1.33,-6999,
04/05/2000 12:00,272.60,9.0,-6999,-6999,41.23,232.2,1.75,-6999,
04/05/2000 13:00,272.60,9.6,-6999,-6999,35.67,265.4,1.68,-6999,
04/05/2000 14:00,272.60,9.8,-6999,-6999,31.12,268.8,1.85,-6999,
04/05/2000 15:00,272.60,10.4,-6999,-6999,28.92,293.5,2.01,-6999,
04/05/2000 16:00,272.60,10.6,-6999,-6999,30.70,296.3,1.87,-6999,
04/05/2000 17:00,272.60,10.1,-6999,-6999,31.64,325.5,1.94,-6999,
04/05/2000 18:00,272.60,8.8,-6999,-6999,32.40,12.5,2.65,-6999,
04/05/2000 19:00,272.60,8.0,-6999,-6999,29.81,61.4,3.17,-6999,
04/05/2000 20:00,272.60,8.0,-6999,-6999,28.46,30.3,2.16,-6999,
04/05/2000 21:00,272.60,7.9,-6999,-6999,30.48,324.0,1.22,-6999,
04/05/2000 22:00,272.60,7.4,-6999,-6999,29.79,11.0,2.12,-6999,
04/05/2000 23:00,272.60,7.5,-6999,-6999,29.78,58.3,2.94,-6999,
04/06/2000 00:00,272.60,6.8,-6999,-6999,32.52,314.2,0.98,-6999,
04/06/2000 01:00,272.60,6.3,-6999,-6999,35.41,325.3,0.89,-6999,
04/06/2000 02:00,272.60,6.1,-6999,-6999,36.32,335.3,1.62,-6999,
04/06/2000 03:00,272.60,5.7,-6999,-6999,40.18,344.2,2.86,-6999,
04/06/2000 04:00,272.60,4.7,-6999,-6999,55.03,329.0,3.44,-6999,
04/06/2000 05:00,272.60,3.4,-6999,-6999,68.34,6.8,2.00,-6999,
04/06/2000 06:00,272.60,2.8,-6999,-6999,72.30,67.3,3.72,-6999,
04/06/2000 07:00,272.60,3.3,-6999,-6999,58.01,343.2,2.44,-6999,
04/06/2000 08:00,272.60,3.7,-6999,-6999,49.09,317.5,1.86,-6999,
04/06/2000 09:00,272.60,4.0,-6999,-6999,48.57,307.2,1.55,-6999,
04/06/2000 10:00,272.60,4.7,-6999,-6999,45.93,293.6,1.44,-6999,
04/06/2000 11:00,272.60,5.1,-6999,-6999,44.94,236.2,1.26,-6999,
04/06/2000 12:00,272.60,5.4,-6999,-6999,45.04,276.1,1.66,-6999,
04/06/2000 13:00,272.60,7.7,-6999,-6999,36.45,299.3,2.14,-6999,
04/06/2000 14:00,272.60,8.6,-6999,-6999,33.68,288.3,2.98,-6999,
04/06/2000 15:00,272.60,8.2,-6999,-6999,36.04,298.1,3.17,-6999,
04/06/2000 16:00,272.60,7.9,-6999,-6999,37.77,315.4,3.00,-6999,
04/06/2000 17:00,272.60,6.6,-6999,-6999,44.29,325.8,3.29,-6999,
04/06/2000 18:00,272.60,5.6,-6999,-6999,45.16,330.1,3.60,-6999,
04/06/2000 19:00,272.60,5.1,-6999,-6999,42.61,343.5,4.63,-6999,
04/06/2000 20:00,272.60,3.9,-6999,-6999,51.20,19.7,5.33,-6999,
04/06/2000 21:00,272.60,3.4,-6999,-6999,51.22,8.5,5.74,-6999,
04/06/2000 22:00,272.60,2.8,-6999,-6999,52.50,12.8,5.50,-6999,
04/06/2000 23:00,272.60,2.1,-6999,-6999,55.02,20.3,5.50,-6999,
04/07/2000 00:00,272.60,1.5,-6999,-6999,54.90,0.4,5.63,-6999,
04/07/2000 01:00,272.60,0.9,-6999,-6999,56.37,20.9,5.66,-6999,
04/07/2000 02:00,272.60,0.5,-6999,-6999,56.57,36.2,5.78,-6999,
04/07/2000 03:00,272.60,0.3,-6999,-6999,57.15,39.6,3.57,-6999,
04/07/2000 04:00,272.60,0.2,-6999,-6999,56.96,18.2,1.61,-6999,
04/07/2000 05:00,272.60,-0.3,-6999,-6999,60.07,38.4,2.03,-6999,
04/07/2000 06:00,272.60,-0.2,-6999,-6999,56.61,46.1,2.38,-6999,
04/07/2000 07:00,272.60,0.9,-6999,-6999,44.75,8.4,1.87,-6999,
04/07/2000 08:00,272.60,3.3,-6999,-6999,38.64,115.4,0.96,-6999,
04/07/2000 09:00,272.60,4.6,-6999,-6999,38.89,191.2,1.15,-6999,
04/07/2000 10:00,272.60,5.9,-6999,-6999,39.41,241.9,0.93,-6999,
04/07/2000 11:00,272.60,7.2,-6999,-6999,40.39,236.2,1.17,-6999,
04/07/2000 12:00,272.60,8.3,-6999,-6999,44.61,224.5,1.34,-6999,
04/07/2000 13:00,272.60,9.2,-6999,-6999,42.87,231.4,1.28,-6999,
04/07/2000 14:00,272.60,10.2,-6999,-6999,40.14,226.5,1.33,-6999,
04/07/2000 15:00,272.60,10.8,-6999,-6999,38.51,217.2,1.39,-6999,
04/07/2000 16:00,272.60,10.5,-6999,-6999,38.27,218.6,1.27,-6999,
04/07/2000 17:00,272.60,10.2,-6999,-6999,37.97,231.0,1.04,-6999,
04/07/2000 18:00,272.60,9.1,-6999,-6999,39.53,226.7,0.73,-6999,
04/07/2000 19:00,272.60,7.6,-6999,-6999,43.80,292.4,0.20,-6999,
04/07/2000 20:00,272.60,6.2,-6999,-6999,49.35,1.9,0.97,-6999,
04/07/2000 21:00,272.60,6.5,-6999,-6999,43.14,110.1,1.71,-6999,
04/07/2000 22:00,272.60,6.8,-6999,-6999,38.69,132.1,1.33,-6999,
04/07/2000 23:00,272.60,6.3,-6999,-6999,39.83,137.0,1.31,-6999,
04/08/2000 00:00,272.60,6.5,-6999,-6999,39.16,132.4,1.99,-6999,
04/08/2000 01:00,272.60,6.5,-6999,-6999,39.94,124.7,2.64,-6999,
04/08/2000 02:00,272.60,6.7,-6999,-6999,39.79,135.2,4.58,-6999,
04/08/2000 03:00,272.60,7.0,-6999,-6999,36.90,135.0,4.49,-6999,
04/08/2000 04:00,272.60,7.0,-6999,-6999,35.57,132.9,3.62,-6999,
04/08/2000 05:00,272.60,6.7,-6999,-6999,36.01,130.8,2.97,-6999,
04/08/2000 06:00,272.60,6.7,-6999,-6999,35.33,129.2,3.07,-6999,
04/08/2000 07:00,272.60,6.7,-6999,-6999,34.82,129.0,2.46,-6999,
04/08/2000 08:00,272.60,9.1,-6999,-6999,33.00,188.5,0.65,-6999,
04/08/2000 09:00,272.60,9.9,-6999,-6999,33.00,197.1,0.94,-6999,
04/08/2000 10:00,272.60,11.0,-6999,-6999,34.66,217.7,1.13,-6999,
04/08/2000 11:00,272.60,12.2,-6999,-6999,35.97,243.6,1.00,-6999,
04/08/2000 12:00,272.60,14.0,-6999,-6999,34.62,226.0,1.25,-6999,
04/08/2000 13:00,272.60,14.9,-6999,-6999,35.44,223.6,1.35,-6999,
04/08/2000 14:00,272.60,15.4,-6999,-6999,35.81,233.4,1.30,-6999,
04/08/2000 15:00,272.60,15.6,-6999,-6999,35.48,242.3,1.22,-6999,
04/08/2000 16:00,272.60,15.2,-6999,-6999,35.24,218.3,1.24,-6999,
04/08/2000 17:00,272.60,15.5,-6999,-6999,28.86,180.9,1.59,-6999,
04/08/2000 18:00,272.60,13.4,-6999,-6999,42.37,298.2,1.42,-6999,
04/08/2000 19:00,272.60,11.9,-6999,-6999,41.57,33.3,3.37,-6999,
04/08/2000 20:00,272.60,12.7,-6999,-6999,32.24,55.7,3.71,-6999,
04/08/2000 21:00,272.60,11.0,-6999,-6999,42.05,90.8,1.20,-6999,
04/08/2000 22:00,272.60,9.6,-6999,-6999,52.65,109.2,1.35,-6999,
04/08/2000 23:00,272.60,9.3,-6999,-6999,54.38,57.2,2.17,-6999,
04/09/2000 00:00,272.60,9.5,-6999,-6999,55.38,103.6,0.85,-6999,
04/09/2000 01:00,272.60,7.3,-6999,-6999,74.40,207.6,1.13,-6999,
04/09/2000 02:00,272.60,5.0,-6999,-6999,83.50,20.3,2.08,-6999,
04/09/2000 03:00,272.60,5.5,-6999,-6999,81.60,63.9,4.11,-6999,
04/09/2000 04:00,272.60,5.7,-6999,-6999,83.00,49.0,3.21,-6999,
04/09/2000 05:00,272.60,5.3,-6999,-6999,88.20,39.4,1.43,-6999,
04/09/2000 06:00,272.60,5.0,-6999,-6999,87.70,338.5,1.33,-6999,
04/09/2000 07:00,272.60,4.6,-6999,-6999,86.70,315.2,1.88,-6999,
04/09/2000 08:00,272.60,3.7,-6999,-6999,97.10,309.3,1.18,-6999,
04/09/2000 09:00,272.60,3.5,-6999,-6999,98.20,312.1,1.82,-6999,
04/09/2000 10:00,272.60,3.8,-6999,-6999,97.20,307.2,1.24,-6999,
04/09/2000 11:00,272.60,3.5,-6999,-6999,96.70,311.9,1.93,-6999,
04/09/2000 12:00,272.60,3.6,-6999,-6999,95.00,317.1,1.51,-6999,
04/09/2000 13:00,272.60,4.1,-6999,-6999,96.50,299.0,1.20,-6999,
04/09/2000 14:00,272.60,4.9,-6999,-6999,93.50,300.0,1.18,-6999,
04/09/2000 15:00,272.60,5.3,-6999,-6999,93.90,294.6,1.23,-6999,
04/09/2000 16:00,272.60,6.3,-6999,-6999,92.00,299.4,1.32,-6999,
04/09/2000 17:00,272.60,6.8,-6999,-6999,87.10,306.6,1.38,-6999,
04/09/2000 18:00,272.60,7.4,-6999,-6999,83.70,319.6,1.16,-6999,
04/09/2000 19:00,272.60,7.0,-6999,-6999,87.60,304.0,0.51,-6999,
04/09/2000 20:00,272.60,6.6,-6999,-6999,84.50,326.2,0.59,-6999,
04/09/2000 21:00,272.60,6.4,-6999,-6999,81.30,337.7,0.99,-6999,
04/09/2000 22:00,272.70,6.1,-6999,-6999,79.50,6.6,0.99,-6999,
04/09/2000 23:00,272.70,6.6,-6999,-6999,73.00,355.6,1.30,-6999,
04/10/2000 00:00,285.60,7.1,-6999,-6999,70.00,336.8,2.17,-6999,
04/10/2000 01:00,285.60,6.9,-6999,-6999,66.27,10.2,2.63,-6999,
04/10/2000 02:00,285.60,6.8,-6999,-6999,58.12,31.0,3.95,-6999,
04/10/2000 03:00,285.60,6.5,-6999,-6999,55.85,6.1,4.18,-6999,
04/10/2000 04:00,285.60,7.1,-6999,-6999,38.43,36.1,3.37,-6999,
04/10/2000 05:00,285.60,7.4,-6999,-6999,32.98,8.0,2.68,-6999,
04/10/2000 06:00,285.60,7.2,-6999,-6999,31.21,47.0,2.02,-6999,
04/10/2000 07:00,285.60,7.3,-6999,-6999,29.28,321.2,0.88,-6999,
04/10/2000 08:00,285.60,10.2,-6999,-6999,28.78,103.7,0.24,-6999,
04/10/2000 09:00,285.60,10.3,-6999,-6999,34.63,192.1,0.68,-6999,
04/10/2000 10:00,285.60,10.0,-6999,-6999,47.50,192.7,1.07,-6999,
04/10/2000 11:00,285.60,10.8,-6999,-6999,53.77,252.2,0.86,-6999,
04/10/2000 12:00,285.60,11.7,-6999,-6999,53.91,245.4,1.03,-6999,
04/10/2000 13:00,285.60,12.9,-6999,-6999,51.67,223.2,1.31,-6999,
04/10/2000 14:00,285.60,14.0,-6999,-6999,49.72,219.4,1.32,-6999,
04/10/2000 15:00,285.70,14.3,-6999,-6999,44.18,228.5,1.62,-6999,
04/10/2000 16:00,285.70,14.3,-6999,-6999,42.18,296.3,1.76,-6999,
04/10/2000 17:00,285.70,13.4,-6999,-6999,36.11,336.2,1.98,-6999,
04/10/2000 18:00,285.70,12.5,-6999,-6999,37.82,348.7,2.38,-6999,
04/10/2000 19:00,285.80,11.9,-6999,-6999,39.30,335.7,2.83,-6999,
04/10/2000 20:00,285.80,10.9,-6999,-6999,41.39,359.7,2.35,-6999,
04/10/2000 21:00,285.80,10.0,-6999,-6999,45.30,6.6,1.87,-6999,
04/10/2000 22:00,285.80,9.8,-6999,-6999,41.86,35.4,2.43,-6999,
04/10/2000 23:00,285.80,10.2,-6999,-6999,37.70,47.0,3.09,-6999,
04/11/2000 00:00,286.10,10.2,-6999,-6999,35.58,50.5,3.03,-6999,
04/11/2000 01:00,286.10,10.5,-6999,-6999,32.81,46.9,2.62,-6999,
04/11/2000 02:00,286.10,10.5,-6999,-6999,30.42,39.8,2.39,-6999,
04/11/2000 03:00,286.10,10.4,-6999,-6999,29.13,355.7,1.41,-6999,
04/11/2000 04:00,286.10,10.1,-6999,-6999,31.93,43.8,2.39,-6999,
04/11/2000 05:00,286.10,10.4,-6999,-6999,31.17,357.9,1.78,-6999,
04/11/2000 06:00,286.10,10.0,-6999,-6999,33.19,2.2,1.50,-6999,
04/11/2000 07:00,286.10,10.3,-6999,-6999,30.26,350.7,0.76,-6999,
04/11/2000 08:00,286.10,12.5,-6999,-6999,31.45,148.9,0.44,-6999,
04/11/2000 09:00,286.10,13.7,-6999,-6999,30.29,177.2,1.01,-6999,
04/11/2000 10:00,286.10,14.5,-6999,-6999,33.93,240.7,0.66,-6999,
04/11/2000 11:00,286.10,15.1,-6999,-6999,35.50,241.9,0.93,-6999,
04/11/2000 12:00,286.10,16.7,-6999,-6999,30.36,226.9,1.10,-6999,
04/11/2000 13:00,286.10,17.4,-6999,-6999,30.84,207.6,1.54,-6999,
04/11/2000 14:00,286.10,17.6,-6999,-6999,31.29,222.9,1.43,-6999,
04/11/2000 15:00,286.10,18.0,-6999,-6999,29.24,210.3,1.40,-6999,
04/11/2000 16:00,286.10,17.7,-6999,-6999,21.89,247.2,1.23,-6999,
04/11/2000 17:00,286.10,17.5,-6999,-6999,23.26,282.5,1.17,-6999,
04/11/2000 18:00,286.10,16.3,-6999,-6999,23.45,292.7,0.90,-6999,
04/11/2000 19:00,286.10,15.0,-6999,-6999,25.63,334.3,0.68,-6999,
04/11/2000 20:00,286.10,13.5,-6999,-6999,27.62,9.8,1.82,-6999,
04/11/2000 21:00,286.10,13.9,-6999,-6999,26.28,30.4,1.63,-6999,
04/11/2000 22:00,286.10,13.9,-6999,-6999,25.77,62.5,1.43,-6999,
04/11/2000 23:00,286.10,13.8,-6999,-6999,24.51,115.2,2.51,-6999,
04/12/2000 00:00,286.10,13.9,-6999,-6999,22.93,117.6,1.75,-6999,
04/12/2000 01:00,286.10,13.8,-6999,-6999,24.05,169.7,0.32,-6999,
04/12/2000 02:00,286.10,13.6,-6999,-6999,24.81,123.9,0.94,-6999,
04/12/2000 03:00,286.10,13.7,-6999,-6999,23.64,154.5,0.64,-6999,
04/12/2000 04:00,286.10,13.8,-6999,-6999,22.53,179.4,0.61,-6999,
04/12/2000 05:00,286.10,13.6,-6999,-6999,22.17,181.0,0.22,-6999,
04/12/2000 06:00,286.10,13.2,-6999,-6999,22.06,232.8,0.19,-6999,
04/12/2000 07:00,286.10,13.2,-6999,-6999,23.01,245.0,0.15,-6999,
04/12/2000 08:00,286.10,15.8,-6999,-6999,23.11,215.7,0.22,-6999,
04/12/2000 09:00,286.10,16.3,-6999,-6999,24.56,224.4,0.70,-6999,
04/12/2000 10:00,286.10,16.4,-6999,-6999,26.98,212.6,1.09,-6999,
04/12/2000 11:00,286.10,16.5,-6999,-6999,29.27,238.0,0.87,-6999,
04/12/2000 12:00,286.10,18.1,-6999,-6999,29.66,219.7,1.29,-6999,
04/12/2000 13:00,286.10,18.1,-6999,-6999,29.64,219.9,1.26,-6999,
04/12/2000 14:00,286.10,18.4,-6999,-6999,27.62,258.4,1.50,-6999,
04/12/2000 15:00,286.10,18.4,-6999,-6999,26.67,258.7,1.02,-6999,
04/12/2000 16:00,286.10,17.9,-6999,-6999,29.00,278.8,0.77,-6999,
04/12/2000 17:00,286.10,17.0,-6999,-6999,28.77,311.8,1.25,-6999,
04/12/2000 18:00,286.10,16.2,-6999,-6999,30.23,324.8,1.36,-6999,
04/12/2000 19:00,286.10,15.8,-6999,-6999,30.73,350.6,1.97,-6999,
04/12/2000 20:00,286.10,15.4,-6999,-6999,31.03,338.1,2.01,-6999,
04/12/2000 21:00,286.10,15.1,-6999,-6999,32.82,322.0,1.64,-6999,
04/12/2000 22:00,286.10,14.9,-6999,-6999,35.19,328.6,2.76,-6999,
04/12/2000 23:00,286.10,14.7,-6999,-6999,33.24,315.0,1.52,-6999,
04/13/2000 00:00,286.10,13.9,-6999,-6999,35.37,321.0,1.04,-6999,
04/13/2000 01:00,286.10,13.9,-6999,-6999,36.25,322.2,0.90,-6999,
04/13/2000 02:00,286.10,12.4,-6999,-6999,46.01,316.2,1.90,-6999,
04/13/2000 03:00,286.10,11.2,-6999,-6999,55.16,344.0,3.86,-6999,
