2012 Shingle Creek Ridge Meterological Hourly Data (Summary),,,,,,,,,,,
,,,,,,,,,,,
Reference Dataset with the following format:,,,,,,,,,,,
,"[Year of data collection] Meteorological data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,,,,,,,,,
09/17/2012 06:00,536.33,14.7,0.0,-74.6,26.2,282.5,0.0,-6999,,,
09/17/2012 07:00,536.33,14.1,0.0,-76.7,27.0,309.5,0.0,-6999,,,
09/17/2012 08:00,536.33,14.9,110.1,-1.2,26.4,126.5,0.0,-6999,,,
09/17/2012 09:00,536.33,16.9,279.0,99.8,24.3,5.0,0.3,-6999,,,
09/17/2012 10:00,536.33,17.2,416.1,179.2,24.7,44.9,1.2,-6999,,,
09/17/2012 11:00,536.33,17.8,558.9,273.5,24.3,69.9,1.7,-6999,,,
09/17/2012 12:00,536.33,18.3,661.9,345.5,24.1,62.6,2.1,-6999,,,
09/17/2012 13:00,536.33,19.2,701.2,371.6,23.3,60.7,2.3,-6999,,,
09/17/2012 14:00,536.33,20.2,701.0,374.7,23.6,74.1,2.4,-6999,,,
09/17/2012 15:00,536.33,20.9,634.1,325.8,21.3,82.1,2.7,-6999,,,
09/17/2012 16:00,536.33,21.3,521.0,251.1,18.7,73.4,2.3,-6999,,,
09/17/2012 17:00,536.33,21.2,390.4,173.2,18.7,75.1,1.9,-6999,,,
09/17/2012 18:00,536.33,20.4,226.3,69.5,20.6,65.1,1.3,-6999,,,
09/17/2012 19:00,536.33,18.1,44.1,-58.2,23.2,76.0,0.3,-6999,,,
09/17/2012 20:00,536.33,16.6,0.0,-84.8,25.1,284.1,0.2,-6999,,,
09/17/2012 21:00,536.33,16.9,0.0,-80.6,21.7,246.8,0.0,-6999,,,
09/17/2012 22:00,536.33,17.5,0.0,-78.8,20.2,242.5,0.3,-6999,,,
09/17/2012 23:00,536.33,18.0,0.0,-77.4,19.8,251.8,0.6,-6999,,,
09/18/2012 00:00,536.33,17.9,0.0,-78.5,21.0,243.4,1.0,-6999,,,
09/18/2012 01:00,536.33,18.3,0.0,-84.3,21.1,249.5,2.6,-6999,,,
09/18/2012 02:00,536.33,17.2,0.0,-74.7,22.6,227.6,0.4,-6999,,,
09/18/2012 03:00,536.33,17.3,0.0,-71.2,22.1,240.9,0.1,-6999,,,
09/18/2012 04:00,536.33,16.9,0.0,-69.5,22.6,256.7,0.1,-6999,,,
09/18/2012 05:00,536.33,16.5,0.0,-69.0,23.2,144.8,0.1,-6999,,,
09/18/2012 06:00,536.33,15.7,0.0,-68.3,24.5,252.7,0.2,-6999,,,
09/18/2012 07:00,536.33,15.4,0.0,-70.0,25.0,231.1,0.0,-6999,,,
09/18/2012 08:00,536.33,16.1,98.4,-6.4,24.4,349.6,0.0,-6999,,,
09/18/2012 09:00,536.33,17.8,292.3,114.3,23.6,353.8,0.4,-6999,,,
09/18/2012 10:00,536.33,19.2,414.4,179.0,22.3,32.4,0.8,-6999,,,
09/18/2012 11:00,536.33,19.4,558.2,275.5,22.8,76.5,1.3,-6999,,,
09/18/2012 12:00,536.33,20.7,664.3,346.9,21.7,67.6,1.5,-6999,,,
09/18/2012 13:00,536.33,21.8,702.0,365.1,18.8,64.8,1.9,-6999,,,
09/18/2012 14:00,536.33,22.4,708.9,367.3,17.5,91.8,2.3,-6999,,,
09/18/2012 15:00,536.33,23.1,658.5,339.1,16.0,79.4,2.0,-6999,,,
09/18/2012 16:00,536.33,23.7,538.4,257.4,14.5,63.7,1.9,-6999,,,
09/18/2012 17:00,536.33,23.5,398.3,174.8,15.6,66.6,2.1,-6999,,,
09/18/2012 18:00,536.33,22.8,239.5,77.2,17.0,70.4,1.5,-6999,,,
09/18/2012 19:00,536.33,20.4,47.3,-58.4,19.7,77.9,0.3,-6999,,,
09/18/2012 20:00,536.33,18.5,0.0,-88.9,20.5,277.0,0.2,-6999,,,
09/18/2012 21:00,536.33,20.0,0.0,-91.7,15.1,234.0,1.1,-6999,,,
09/18/2012 22:00,536.33,21.1,0.0,-97.8,14.4,198.0,2.2,-6999,,,
09/18/2012 23:00,536.33,20.6,0.0,-93.5,14.5,160.5,1.7,-6999,,,
09/19/2012 00:00,536.33,20.1,0.0,-90.2,15.1,229.0,1.7,-6999,,,
09/19/2012 01:00,536.33,20.0,0.0,-84.1,15.9,256.8,1.6,-6999,,,
09/19/2012 02:00,536.33,19.9,0.0,-83.9,14.2,238.7,1.3,-6999,,,
09/19/2012 03:00,536.33,20.1,0.0,-89.6,13.2,206.1,1.8,-6999,,,
09/19/2012 04:00,536.33,19.6,0.0,-91.7,12.2,204.6,1.7,-6999,,,
09/19/2012 05:00,536.33,19.0,0.0,-90.4,11.7,226.7,1.6,-6999,,,
09/19/2012 06:00,536.33,18.9,0.0,-84.2,9.1,243.1,0.7,-6999,,,
09/19/2012 07:00,536.33,19.1,0.0,-88.6,9.1,229.7,1.3,-6999,,,
09/19/2012 08:00,536.33,19.1,91.9,-19.4,11.8,248.5,0.9,-6999,,,
09/19/2012 09:00,536.33,20.3,247.6,76.0,14.6,150.1,0.8,-6999,,,
09/19/2012 10:00,536.33,21.4,377.2,156.0,15.2,100.1,1.0,-6999,,,
09/19/2012 11:00,536.33,22.2,489.6,218.9,14.3,91.0,1.5,-6999,,,
09/19/2012 12:00,536.33,22.7,625.5,314.7,13.4,90.0,2.1,-6999,,,
09/19/2012 13:00,536.33,23.3,703.6,368.8,14.6,84.0,2.6,-6999,,,
09/19/2012 14:00,536.33,23.7,693.5,361.9,16.5,75.7,2.3,-6999,,,
09/19/2012 15:00,536.33,24.0,591.0,289.5,16.3,78.6,2.4,-6999,,,
09/19/2012 16:00,536.33,23.9,463.0,203.0,15.4,58.4,2.0,-6999,,,
09/19/2012 17:00,536.33,22.6,238.4,59.4,17.3,55.8,1.5,-6999,,,
09/19/2012 18:00,536.33,21.5,124.8,-11.9,18.7,47.6,0.5,-6999,,,
09/19/2012 19:00,536.33,20.2,22.3,-81.7,19.1,260.2,1.2,-6999,,,
09/19/2012 20:00,536.33,20.2,0.0,-94.0,18.2,238.1,1.5,-6999,,,
09/19/2012 21:00,536.33,20.5,0.0,-90.9,17.7,241.1,1.6,-6999,,,
09/19/2012 22:00,536.33,20.6,0.0,-87.2,17.1,255.1,1.6,-6999,,,
09/19/2012 23:00,536.33,20.3,0.0,-87.6,16.9,264.5,2.1,-6999,,,
09/20/2012 00:00,536.33,19.9,0.0,-86.9,17.2,268.8,2.6,-6999,,,
09/20/2012 01:00,536.33,19.4,0.0,-87.6,17.7,274.4,3.0,-6999,,,
09/20/2012 02:00,536.33,19.4,0.0,-90.8,17.8,284.8,4.0,-6999,,,
09/20/2012 03:00,536.33,19.1,0.0,-90.9,17.6,286.1,4.2,-6999,,,
09/20/2012 04:00,536.33,18.9,0.0,-90.6,17.7,278.6,3.3,-6999,,,
09/20/2012 05:00,536.33,19.0,0.0,-85.3,16.9,258.3,1.4,-6999,,,
09/20/2012 06:00,536.33,19.0,0.0,-80.1,16.1,252.4,0.3,-6999,,,
09/20/2012 07:00,536.33,18.5,4.3,-78.2,17.5,247.1,0.4,-6999,,,
09/20/2012 08:00,536.33,18.8,114.2,-3.6,18.3,234.6,0.3,-6999,,,
09/20/2012 09:00,536.33,20.0,262.0,83.9,18.7,18.8,0.3,-6999,,,
09/20/2012 10:00,536.33,19.8,362.9,154.5,21.1,45.3,0.3,-6999,,,
09/20/2012 11:00,536.33,20.5,394.7,155.7,20.4,49.6,0.6,-6999,,,
09/20/2012 12:00,536.33,21.1,485.4,212.9,19.8,56.5,1.0,-6999,,,
09/20/2012 13:00,536.33,21.8,560.8,264.1,19.1,68.4,1.3,-6999,,,
09/20/2012 14:00,536.33,22.4,573.5,275.8,19.0,79.2,1.6,-6999,,,
09/20/2012 15:00,536.33,22.8,536.3,252.8,19.8,69.0,1.7,-6999,,,
09/20/2012 16:00,536.33,22.4,427.5,177.0,21.2,76.4,1.7,-6999,,,
09/20/2012 17:00,536.33,22.7,336.7,135.3,20.7,71.6,1.2,-6999,,,
09/20/2012 18:00,536.33,21.5,152.4,11.2,22.6,58.1,0.3,-6999,,,
09/20/2012 19:00,536.33,20.0,22.3,-74.2,22.9,245.7,0.0,-6999,,,
09/20/2012 20:00,536.33,20.3,0.0,-84.4,18.3,255.2,0.5,-6999,,,
09/20/2012 21:00,536.33,20.8,0.0,-80.4,16.9,237.3,0.1,-6999,,,
09/20/2012 22:00,536.33,20.3,0.0,-79.1,18.1,276.8,1.0,-6999,,,
09/20/2012 23:00,536.33,20.4,0.0,-75.4,17.7,261.3,0.8,-6999,,,
09/21/2012 00:00,536.33,20.3,0.0,-73.0,17.6,212.6,0.0,-6999,,,
09/21/2012 01:00,536.33,19.7,0.0,-73.6,18.9,248.8,0.6,-6999,,,
09/21/2012 02:00,536.33,18.4,0.0,-70.9,21.2,201.8,0.3,-6999,,,
09/21/2012 03:00,536.33,17.7,0.0,-69.7,23.4,180.0,0.1,-6999,,,
09/21/2012 04:00,536.33,17.2,0.0,-69.0,24.3,183.4,0.1,-6999,,,
09/21/2012 05:00,536.33,16.8,0.0,-70.3,25.0,270.5,0.6,-6999,,,
09/21/2012 06:00,536.33,17.2,0.0,-76.9,23.9,268.3,2.0,-6999,,,
09/21/2012 07:00,536.33,17.0,0.0,-82.3,23.6,286.4,3.1,-6999,,,
09/21/2012 08:00,536.33,17.0,88.7,-18.2,23.5,271.2,2.2,-6999,,,
09/21/2012 09:00,536.33,17.8,213.6,59.7,23.6,257.7,0.2,-6999,,,
09/21/2012 10:00,536.33,19.0,353.9,154.0,23.4,286.1,1.2,-6999,,,
09/21/2012 11:00,536.33,19.6,382.5,159.2,19.8,295.6,1.9,-6999,,,
09/21/2012 12:00,536.33,20.1,480.2,213.6,20.1,274.6,2.0,-6999,,,
09/21/2012 13:00,536.33,20.9,446.2,184.4,22.1,62.3,1.0,-6999,,,
09/21/2012 14:00,536.33,21.3,506.1,232.6,21.4,61.0,0.9,-6999,,,
09/21/2012 15:00,536.33,21.7,409.9,164.8,18.4,34.4,1.2,-6999,,,
09/21/2012 16:00,536.33,21.8,343.0,130.3,20.4,68.8,0.7,-6999,,,
09/21/2012 17:00,536.33,20.9,240.6,65.4,21.0,85.5,1.0,-6999,,,
09/21/2012 18:00,536.33,19.9,128.0,-8.0,23.0,73.4,0.3,-6999,,,
09/21/2012 19:00,536.33,19.0,19.7,-79.5,20.5,275.1,0.9,-6999,,,
09/21/2012 20:00,536.33,18.1,0.0,-84.2,21.4,288.6,2.2,-6999,,,
09/21/2012 21:00,536.33,18.2,0.0,-83.9,19.6,286.5,2.2,-6999,,,
09/21/2012 22:00,536.33,17.9,0.0,-83.4,20.7,216.7,0.6,-6999,,,
09/21/2012 23:00,536.33,18.6,0.0,-84.6,15.9,259.1,1.3,-6999,,,
09/22/2012 00:00,536.33,19.6,0.0,-84.7,13.0,310.5,2.1,-6999,,,
09/22/2012 01:00,536.33,18.5,0.0,-88.0,20.0,286.7,4.9,-6999,,,
09/22/2012 02:00,536.33,18.8,0.0,-82.2,18.1,298.6,3.9,-6999,,,
09/22/2012 03:00,536.33,18.8,0.0,-74.4,17.6,293.9,4.2,-6999,,,
09/22/2012 04:00,536.33,18.6,0.0,-74.8,17.4,287.8,3.8,-6999,,,
09/22/2012 05:00,536.33,18.6,0.0,-77.0,17.5,289.5,3.9,-6999,,,
09/22/2012 06:00,536.33,18.2,0.0,-75.9,18.0,287.9,3.9,-6999,,,
09/22/2012 07:00,536.33,17.9,0.0,-77.3,18.3,288.0,4.1,-6999,,,
09/22/2012 08:00,536.33,18.3,90.3,-15.9,17.6,291.6,4.0,-6999,,,
09/22/2012 09:00,536.33,20.1,235.9,78.2,16.9,296.3,3.1,-6999,,,
09/22/2012 10:00,536.33,21.5,352.8,148.4,16.8,299.1,2.3,-6999,,,
09/22/2012 11:00,536.33,22.4,489.1,225.1,17.4,327.9,1.5,-6999,,,
09/22/2012 12:00,536.33,21.3,580.9,287.8,21.2,91.2,1.7,-6999,,,
09/22/2012 13:00,536.33,22.6,634.6,325.5,20.5,85.9,1.2,-6999,,,
09/22/2012 14:00,536.33,22.2,400.4,191.0,20.9,72.0,1.0,-6999,,,
09/22/2012 15:00,536.33,24.1,334.5,161.1,17.7,50.5,0.6,-6999,,,
09/22/2012 16:00,536.33,22.7,258.1,111.4,20.6,63.9,0.8,-6999,,,
09/22/2012 17:00,536.33,23.5,206.0,82.2,16.2,69.8,0.9,-6999,,,
09/22/2012 18:00,536.33,22.7,68.0,-12.7,16.3,100.0,0.5,-6999,,,
09/22/2012 19:00,536.33,21.9,0.0,-57.8,17.5,298.8,0.7,-6999,,,
09/22/2012 20:00,536.33,21.6,0.0,-50.4,19.1,272.3,2.2,-6999,,,
09/22/2012 21:00,536.33,21.2,0.0,-44.4,19.6,272.4,2.8,-6999,,,
09/22/2012 22:00,536.33,21.0,0.0,-36.2,20.8,246.0,1.1,-6999,,,
09/22/2012 23:00,536.33,21.9,0.0,-36.1,19.9,283.4,1.3,-6999,,,
09/23/2012 00:00,536.33,20.6,0.0,-54.2,22.1,295.4,3.3,-6999,,,
09/23/2012 01:00,536.33,20.1,0.0,-68.5,23.0,281.1,3.1,-6999,,,
09/23/2012 02:00,536.33,20.0,0.0,-71.9,22.7,276.0,1.9,-6999,,,
09/23/2012 03:00,536.33,20.1,0.0,-78.6,22.3,280.0,2.7,-6999,,,
09/23/2012 04:00,536.33,19.6,0.0,-78.6,23.0,281.8,3.0,-6999,,,
09/23/2012 05:00,536.33,19.3,0.0,-71.8,23.6,288.8,4.2,-6999,,,
09/23/2012 06:00,536.33,19.5,0.0,-67.2,23.8,299.4,5.0,-6999,,,
09/23/2012 07:00,536.33,16.0,0.0,-55.8,30.7,198.6,1.2,-6999,,,
09/23/2012 08:00,536.33,13.7,48.9,6.4,37.6,97.0,1.3,-6999,,,
09/23/2012 09:00,536.33,14.5,95.6,42.0,36.6,238.2,0.4,-6999,,,
09/23/2012 10:00,536.33,15.4,76.5,27.7,34.6,67.4,0.6,-6999,,,
09/23/2012 11:00,536.33,15.8,183.9,102.1,33.6,65.7,0.9,-6999,,,
09/23/2012 12:00,536.33,16.1,114.2,51.3,31.5,89.8,1.8,-6999,,,
09/23/2012 13:00,536.33,13.7,77.6,38.3,44.6,83.1,1.5,-6999,,,
09/23/2012 14:00,536.52,11.4,99.9,73.0,61.6,84.8,1.2,-6999,,,
09/23/2012 15:00,536.78,10.4,90.4,64.0,65.1,109.1,1.3,-6999,,,
09/23/2012 16:00,537.34,10.8,115.9,92.0,71.8,295.8,2.5,-6999,,,
09/23/2012 17:00,537.34,11.3,176.0,120.2,71.4,292.6,4.8,-6999,,,
09/23/2012 18:00,537.34,10.9,42.5,10.6,72.5,297.8,5.1,-6999,,,
09/23/2012 19:00,537.74,9.9,0.0,-15.8,80.9,301.1,5.0,-6999,,,
09/23/2012 20:00,537.74,10.0,0.0,-17.8,80.3,288.5,4.6,-6999,,,
09/23/2012 21:00,537.74,10.5,0.0,-24.1,76.6,288.8,4.6,-6999,,,
09/23/2012 22:00,537.74,10.8,0.0,-44.7,73.1,286.5,4.1,-6999,,,
09/23/2012 23:00,537.74,10.7,0.0,-75.7,71.9,284.8,4.3,-6999,,,
09/24/2012 00:00,537.74,10.9,0.0,-75.7,69.9,286.7,4.7,-6999,,,
09/24/2012 01:00,537.74,10.9,0.0,-72.4,67.7,290.6,3.1,-6999,,,
09/24/2012 02:00,537.74,11.1,0.0,-70.8,65.6,286.4,2.9,-6999,,,
09/24/2012 03:00,537.74,10.6,0.0,-71.7,68.4,249.7,2.1,-6999,,,
09/24/2012 04:00,537.74,10.3,0.0,-69.0,70.2,276.0,1.5,-6999,,,
09/24/2012 05:00,537.74,9.7,0.0,-53.2,72.8,264.0,0.1,-6999,,,
09/24/2012 06:00,537.74,10.0,0.0,-64.2,69.4,269.4,0.6,-6999,,,
09/24/2012 07:00,537.74,10.5,0.0,-67.7,66.8,271.9,2.4,-6999,,,
09/24/2012 08:00,537.74,10.4,46.3,-34.5,66.9,218.1,0.5,-6999,,,
09/24/2012 09:00,537.74,13.6,259.5,113.7,56.1,283.7,0.6,-6999,,,
09/24/2012 10:00,537.74,14.0,415.0,214.2,58.3,68.0,0.8,-6999,,,
09/24/2012 11:00,537.74,12.0,148.8,29.5,70.7,118.2,0.9,-6999,,,
09/24/2012 12:00,537.74,12.9,389.1,215.5,73.9,75.2,0.8,-6999,,,
09/24/2012 13:00,537.74,15.4,714.7,442.6,64.0,80.6,1.7,-6999,,,
09/24/2012 14:00,537.74,15.9,609.0,360.9,65.2,69.9,1.8,-6999,,,
09/24/2012 15:00,537.74,16.4,508.5,288.4,57.6,64.5,2.1,-6999,,,
09/24/2012 16:00,537.74,16.1,324.1,159.2,52.4,77.9,1.8,-6999,,,
09/24/2012 17:00,537.74,17.5,383.7,206.5,42.4,84.9,1.9,-6999,,,
09/24/2012 18:00,537.74,16.8,205.6,79.8,41.2,90.8,1.7,-6999,,,
09/24/2012 19:00,537.74,14.5,30.8,-59.1,48.1,93.7,0.7,-6999,,,
09/24/2012 20:00,537.74,12.9,0.0,-77.1,55.0,280.4,0.2,-6999,,,
09/24/2012 21:00,537.74,13.3,0.0,-75.5,54.5,214.8,0.5,-6999,,,
09/24/2012 22:00,537.74,14.1,0.0,-75.7,54.3,223.5,1.9,-6999,,,
09/24/2012 23:00,537.74,14.4,0.0,-44.3,51.8,227.0,1.2,-6999,,,
09/25/2012 00:00,537.74,13.8,0.0,-44.9,53.0,270.9,0.6,-6999,,,
09/25/2012 01:00,537.74,13.9,0.0,-28.0,51.8,207.9,0.9,-6999,,,
09/25/2012 02:00,537.74,13.5,0.0,-20.1,54.3,226.9,0.1,-6999,,,
09/25/2012 03:00,537.74,13.3,0.0,-23.4,56.2,52.7,0.2,-6999,,,
09/25/2012 04:00,537.74,13.4,0.0,-17.8,59.9,31.0,0.1,-6999,,,
09/25/2012 05:00,537.74,13.1,0.0,-26.1,63.0,106.8,0.6,-6999,,,
09/25/2012 06:00,537.74,13.0,0.0,-29.7,63.8,196.6,0.2,-6999,,,
09/25/2012 07:00,537.74,12.8,0.0,-54.3,64.4,68.9,0.2,-6999,,,
09/25/2012 08:00,537.74,12.9,77.1,10.9,62.6,78.1,0.1,-6999,,,
09/25/2012 09:00,537.74,14.0,174.9,63.4,59.9,331.1,0.2,-6999,,,
09/25/2012 10:00,537.74,15.6,385.3,196.2,55.3,69.0,1.0,-6999,,,
09/25/2012 11:00,537.74,15.8,475.6,244.6,53.7,65.3,1.2,-6999,,,
09/25/2012 12:00,537.74,17.2,629.5,355.7,50.8,69.1,1.7,-6999,,,
09/25/2012 13:00,537.74,17.2,629.5,355.7,50.8,69.1,1.7,-6999,,,
09/25/2012 14:00,537.74,18.3,636.4,357.4,46.9,70.3,1.8,-6999,,,
09/25/2012 15:00,537.74,18.8,564.1,304.2,45.1,58.8,2.2,-6999,,,
09/25/2012 16:00,537.74,19.6,441.4,218.3,42.1,78.6,2.0,-6999,,,
09/25/2012 17:00,537.74,19.2,332.5,157.9,42.3,74.7,1.9,-6999,,,
09/25/2012 18:00,537.74,18.0,138.7,17.2,43.6,77.2,1.5,-6999,,,
09/25/2012 19:00,537.74,15.7,4.3,-77.1,49.8,23.0,0.2,-6999,,,
09/25/2012 20:00,537.74,16.1,0.0,-75.9,48.0,270.7,1.7,-6999,,,
09/25/2012 21:00,537.74,16.4,0.0,-72.6,47.4,267.0,2.0,-6999,,,
09/25/2012 22:00,537.74,16.7,0.0,-64.4,46.5,248.6,1.2,-6999,,,
09/25/2012 23:00,537.74,16.4,0.0,-67.1,45.5,266.5,1.1,-6999,,,
09/26/2012 00:00,537.74,16.2,0.0,-68.6,45.8,265.1,1.3,-6999,,,
09/26/2012 01:00,537.74,15.6,0.0,-65.2,47.5,244.5,0.4,-6999,,,
09/26/2012 02:00,537.74,15.3,0.0,-63.9,48.7,276.7,0.1,-6999,,,
09/26/2012 03:00,537.74,14.5,0.0,-62.6,51.9,324.6,0.1,-6999,,,
09/26/2012 04:00,537.74,13.6,0.0,-62.4,56.1,118.6,0.1,-6999,,,
09/26/2012 05:00,537.74,13.3,0.0,-62.6,59.4,10.8,0.1,-6999,,,
09/26/2012 06:00,537.74,13.2,0.0,-61.6,59.2,239.5,0.0,-6999,,,
09/26/2012 07:00,537.74,13.1,0.0,-63.9,59.8,251.2,0.5,-6999,,,
09/26/2012 08:00,537.74,13.5,76.0,-14.6,60.3,264.5,0.7,-6999,,,
09/26/2012 09:00,537.74,15.6,248.2,98.5,55.1,307.4,0.5,-6999,,,
09/26/2012 10:00,537.74,16.7,381.0,182.8,53.2,26.4,0.5,-6999,,,
09/26/2012 11:00,537.74,17.2,497.8,255.7,52.7,81.0,1.1,-6999,,,
09/26/2012 12:00,537.74,17.7,612.5,335.9,51.6,56.9,1.3,-6999,,,
09/26/2012 13:00,537.74,18.7,672.4,375.9,48.8,70.3,1.5,-6999,,,
09/26/2012 14:00,537.74,19.8,665.4,364.4,43.5,95.2,2.1,-6999,,,
09/26/2012 15:00,537.74,20.7,605.4,321.8,39.5,80.3,2.3,-6999,,,
09/26/2012 16:00,537.74,21.1,483.3,232.9,29.9,87.1,2.4,-6999,,,
09/26/2012 17:00,537.74,21.3,361.1,158.2,23.1,92.9,2.2,-6999,,,
09/26/2012 18:00,537.74,20.4,200.2,51.5,24.1,97.8,1.8,-6999,,,
09/26/2012 19:00,537.74,17.7,18.6,-85.4,29.8,142.1,1.0,-6999,,,
09/26/2012 20:00,537.74,16.9,0.0,-92.0,24.8,281.8,0.5,-6999,,,
09/26/2012 21:00,537.74,16.9,0.0,-90.5,23.4,246.5,0.4,-6999,,,
09/26/2012 22:00,537.74,16.7,0.0,-84.0,26.4,277.8,0.3,-6999,,,
09/26/2012 23:00,537.74,16.7,0.0,-79.7,25.2,181.7,0.1,-6999,,,
09/27/2012 00:00,537.74,16.5,0.0,-78.7,24.0,263.7,0.3,-6999,,,
09/27/2012 01:00,537.74,15.8,0.0,-81.3,32.0,276.9,2.1,-6999,,,
09/27/2012 02:00,537.74,15.7,0.0,-76.7,30.9,274.7,0.6,-6999,,,
09/27/2012 03:00,537.74,15.9,0.0,-74.0,28.8,238.4,0.0,-6999,,,
09/27/2012 04:00,537.74,15.5,0.0,-72.1,31.5,0.0,0.0,-6999,,,
09/27/2012 05:00,537.74,15.5,0.0,-70.9,31.6,0.0,0.0,-6999,,,
09/27/2012 06:00,537.74,15.4,0.0,-70.1,31.8,247.0,0.1,-6999,,,
09/27/2012 07:00,537.74,15.8,0.0,-70.8,27.3,268.5,0.4,-6999,,,
09/27/2012 08:00,537.74,16.3,70.2,-25.4,26.8,301.5,0.0,-6999,,,
09/27/2012 09:00,537.74,18.4,257.7,92.6,28.6,311.2,0.4,-6999,,,
09/27/2012 10:00,537.74,18.9,394.3,179.5,29.1,24.2,0.5,-6999,,,
09/27/2012 11:00,537.74,19.7,516.3,255.9,31.3,52.2,1.1,-6999,,,
09/27/2012 12:00,537.74,20.0,617.0,324.2,33.9,68.4,1.6,-6999,,,
09/27/2012 13:00,537.74,20.7,679.7,368.0,32.1,67.2,1.7,-6999,,,
09/27/2012 14:00,537.74,22.1,657.4,346.2,27.4,55.1,1.9,-6999,,,
09/27/2012 15:00,537.74,22.3,599.5,305.9,23.6,98.2,2.3,-6999,,,
09/27/2012 16:00,537.74,23.0,476.3,220.6,21.2,68.8,1.9,-6999,,,
09/27/2012 17:00,537.74,22.9,344.1,145.7,21.9,70.1,1.5,-6999,,,
09/27/2012 18:00,537.74,20.1,56.8,-59.7,26.2,84.1,0.5,-6999,,,
09/27/2012 19:00,537.74,18.6,0.0,-90.7,26.5,259.0,0.5,-6999,,,
09/27/2012 20:00,537.74,18.9,0.0,-81.9,19.7,0.0,0.0,-6999,,,
09/27/2012 21:00,537.74,18.2,0.0,-78.5,22.3,235.7,0.0,-6999,,,
09/27/2012 22:00,537.74,18.2,0.0,-78.0,23.0,249.6,0.0,-6999,,,
09/27/2012 23:00,537.74,18.0,0.0,-76.0,21.1,251.1,0.0,-6999,,,
09/28/2012 00:00,537.74,18.3,0.0,-76.1,20.7,253.6,0.3,-6999,,,
09/28/2012 01:00,537.74,17.9,0.0,-73.6,21.9,285.6,0.2,-6999,,,
09/28/2012 02:00,537.74,17.5,0.0,-68.2,25.2,290.8,0.2,-6999,,,
09/28/2012 03:00,537.74,17.7,0.0,-65.4,26.9,322.2,0.2,-6999,,,
09/28/2012 04:00,537.74,17.5,0.0,-64.0,29.3,257.5,0.7,-6999,,,
09/28/2012 05:00,537.74,17.2,0.0,-68.6,32.6,268.8,0.4,-6999,,,
09/28/2012 06:00,537.74,16.3,0.0,-71.9,28.9,268.8,1.6,-6999,,,
09/28/2012 07:00,537.74,16.6,0.0,-78.0,27.3,285.9,3.1,-6999,,,
09/28/2012 08:00,537.74,17.3,106.3,1.3,26.4,289.3,3.5,-6999,,,
09/28/2012 09:00,537.74,18.7,288.0,125.9,26.8,289.8,3.3,-6999,,,
09/28/2012 10:00,537.74,19.0,312.4,138.5,28.1,63.6,0.4,-6999,,,
09/28/2012 11:00,537.74,20.7,476.0,239.7,25.6,308.6,1.9,-6999,,,
09/28/2012 12:00,537.74,20.7,548.6,288.3,26.0,68.7,1.2,-6999,,,
09/28/2012 13:00,537.74,20.1,362.2,180.6,27.3,94.0,1.2,-6999,,,
09/28/2012 14:00,537.74,22.1,498.6,272.6,25.6,63.6,1.5,-6999,,,
09/28/2012 15:00,537.74,21.6,453.0,234.1,25.1,75.8,2.1,-6999,,,
09/28/2012 16:00,537.74,19.1,205.0,92.5,29.4,111.1,1.8,-6999,,,
09/28/2012 17:00,537.74,18.7,109.4,24.6,29.2,160.3,2.1,-6999,,,
09/28/2012 18:00,537.74,18.5,33.5,-25.9,29.2,222.6,1.9,-6999,,,
09/28/2012 19:00,537.74,18.2,0.0,-43.8,30.1,254.4,1.7,-6999,,,
09/28/2012 20:00,537.74,18.6,0.0,-38.3,29.8,243.6,1.3,-6999,,,
09/28/2012 21:00,537.74,18.6,0.0,-38.9,30.2,189.8,0.8,-6999,,,
09/28/2012 22:00,537.74,18.6,0.0,-38.3,29.6,240.3,1.4,-6999,,,
09/28/2012 23:00,537.74,17.7,0.0,-48.2,30.7,240.5,1.0,-6999,,,
09/29/2012 00:00,537.74,16.9,0.0,-65.7,32.9,250.0,0.1,-6999,,,
09/29/2012 01:00,537.74,16.9,0.0,-63.7,32.5,273.0,0.5,-6999,,,
09/29/2012 02:00,537.74,17.1,0.0,-71.3,32.4,272.6,0.8,-6999,,,
09/29/2012 03:00,537.74,16.7,0.0,-71.2,33.0,268.2,0.8,-6999,,,
09/29/2012 04:00,537.74,16.7,0.0,-69.5,33.1,250.7,0.2,-6999,,,
09/29/2012 05:00,537.74,16.1,0.0,-69.2,35.0,260.7,0.9,-6999,,,
09/29/2012 06:00,537.74,16.4,0.0,-70.2,34.6,250.7,1.2,-6999,,,
09/29/2012 07:00,537.74,16.2,0.0,-69.6,34.9,265.8,0.8,-6999,,,
09/29/2012 08:00,537.74,16.5,72.3,-21.1,34.2,266.4,0.3,-6999,,,
09/29/2012 09:00,537.74,18.5,219.5,83.3,30.8,41.1,0.2,-6999,,,
09/29/2012 10:00,537.74,19.0,349.6,154.0,31.1,48.4,0.4,-6999,,,
09/29/2012 11:00,537.74,19.9,489.7,240.6,30.5,56.7,1.0,-6999,,,
09/29/2012 12:00,537.74,20.5,614.9,323.1,29.6,66.2,1.6,-6999,,,
09/29/2012 13:00,537.74,21.3,641.5,334.1,27.1,70.6,1.8,-6999,,,
09/29/2012 14:00,537.74,22.2,642.0,333.9,24.6,58.9,2.0,-6999,,,
