2011 Shingle Creek Ridge Meterological Hourly Data (Summary),,,,,,,,,,,
,,,,,,,,,,,
Reference Dataset with the following format:,,,,,,,,,,,
,"[Year of data collection] Meteorological data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,,,,,,,,,
05/28/2011 04:00,449.67,0.1,0.00,-68.79,80.20,254.2,0.2,-6999,,,
05/28/2011 05:00,449.67,0.5,0.00,-69.81,71.28,274.0,0.8,-6999,,,
05/28/2011 06:00,449.67,0.1,10.12,-62.59,74.64,300.8,0.4,-6999,,,
05/28/2011 07:00,449.67,0.7,100.60,11.59,77.15,285.8,3.8,-6999,,,
05/28/2011 08:00,449.67,1.5,335.40,204.80,79.24,47.1,0.4,-6999,,,
05/28/2011 09:00,449.67,2.2,377.90,258.50,79.08,87.4,0.6,-6999,,,
05/28/2011 10:00,449.67,3.4,379.90,272.90,76.60,73.2,0.7,-6999,,,
05/28/2011 11:00,449.67,3.6,432.60,317.70,87.00,87.6,1.6,-6999,,,
05/28/2011 12:00,449.67,2.8,275.10,211.20,94.10,88.3,1.1,-6999,,,
05/28/2011 13:00,449.67,2.2,137.80,101.50,96.60,66.6,1.4,-6999,,,
05/28/2011 14:00,449.67,1.8,114.40,84.10,97.80,72.4,1.8,-6999,,,
05/28/2011 15:00,449.67,2.4,278.80,212.70,93.10,96.9,1.7,-6999,,,
05/28/2011 16:00,449.67,4.3,362.40,272.70,82.20,71.2,2.0,-6999,,,
05/28/2011 17:00,449.67,3.0,158.00,111.40,87.70,72.3,1.7,-6999,,,
05/28/2011 18:00,449.87,1.3,83.00,58.52,95.60,67.7,1.1,-6999,,,
05/28/2011 19:00,450.47,0.6,63.33,47.50,98.70,70.6,0.2,-6999,,,
05/28/2011 20:00,450.57,0.3,0.00,-8.21,99.20,63.3,0.9,-6999,,,
05/28/2011 21:00,450.57,-0.1,0.00,-5.71,99.50,306.5,0.4,-6999,,,
05/28/2011 22:00,450.57,0.0,0.00,-5.10,99.50,46.3,0.4,-6999,,,
05/28/2011 23:00,450.67,0.2,0.00,-4.35,99.80,78.0,0.8,-6999,,,
05/29/2011 00:00,450.77,-0.1,0.00,-4.24,100.00,66.4,0.3,-6999,,,
05/29/2011 01:00,450.77,-0.2,0.00,-4.99,100.00,88.2,0.6,-6999,,,
05/29/2011 02:00,450.77,-0.1,0.00,-6.04,100.00,79.7,0.3,-6999,,,
05/29/2011 03:00,450.77,0.0,0.00,-6.22,100.00,77.6,0.1,-6999,,,
05/29/2011 04:00,450.77,0.0,0.00,-7.85,100.00,0.0,0.0,-6999,,,
05/29/2011 05:00,450.77,0.0,0.00,-4.36,100.00,78.3,0.1,-6999,,,
05/29/2011 06:00,450.77,-0.4,6.39,0.75,100.00,84.3,0.5,-6999,,,
05/29/2011 07:00,450.87,0.0,87.90,70.94,100.00,49.6,0.3,-6999,,,
05/29/2011 08:00,450.87,0.8,144.30,119.10,100.00,44.5,0.6,-6999,,,
05/29/2011 09:00,450.87,1.3,189.50,154.10,100.00,35.3,0.6,-6999,,,
05/29/2011 10:00,450.87,2.2,269.30,213.80,99.90,63.7,0.9,-6999,,,
05/29/2011 11:00,450.87,2.5,266.60,208.60,99.70,72.3,1.3,-6999,,,
05/29/2011 12:00,450.87,3.3,282.50,219.40,94.00,83.0,1.2,-6999,,,
05/29/2011 13:00,450.87,4.2,295.30,223.90,85.70,93.5,1.5,-6999,,,
05/29/2011 14:00,450.87,4.4,260.20,190.00,83.20,96.1,2.0,-6999,,,
05/29/2011 15:00,452.77,2.3,58.00,38.88,92.70,149.0,1.3,-6999,,,
05/29/2011 16:00,453.67,1.5,105.90,84.90,97.10,223.0,0.9,-6999,,,
05/29/2011 17:00,453.67,2.4,134.70,111.10,97.50,72.9,0.6,-6999,,,
05/29/2011 18:00,454.47,2.8,100.00,80.90,98.60,105.5,1.2,-6999,,,
05/29/2011 19:00,454.67,2.9,63.85,49.86,97.20,108.3,1.0,-6999,,,
05/29/2011 20:00,454.97,2.5,0.00,-5.18,98.90,68.4,0.9,-6999,,,
05/29/2011 21:00,455.37,2.5,0.00,-5.02,100.00,48.4,0.5,-6999,,,
05/29/2011 22:00,455.37,2.6,0.00,-11.13,100.00,20.6,0.2,-6999,,,
05/29/2011 23:00,455.37,2.5,0.00,-18.55,99.90,269.0,0.9,-6999,,,
05/30/2011 00:00,455.37,2.5,0.00,-42.04,96.30,233.8,0.6,-6999,,,
05/30/2011 01:00,455.37,2.2,0.00,-48.26,96.20,258.0,0.2,-6999,,,
05/30/2011 02:00,455.37,2.2,0.00,-51.63,93.40,278.8,1.0,-6999,,,
05/30/2011 03:00,455.37,2.8,0.00,-24.58,89.90,203.0,1.3,-6999,,,
05/30/2011 04:00,455.37,2.8,0.00,-21.35,89.10,220.0,0.4,-6999,,,
05/30/2011 05:00,455.37,2.2,0.00,-22.58,93.10,120.9,0.8,-6999,,,
05/30/2011 06:00,455.37,2.3,22.89,-24.89,91.10,238.2,0.9,-6999,,,
05/30/2011 07:00,455.37,2.3,121.40,65.73,94.00,345.9,0.9,-6999,,,
05/30/2011 08:00,455.37,2.9,256.00,171.00,94.40,74.5,0.9,-6999,,,
05/30/2011 09:00,455.37,3.1,286.30,214.60,94.20,65.3,1.4,-6999,,,
05/30/2011 10:00,455.37,3.0,205.90,164.80,99.30,71.6,1.4,-6999,,,
05/30/2011 11:00,455.37,4.7,343.20,262.20,91.70,81.8,2.0,-6999,,,
05/30/2011 12:00,455.67,4.3,138.30,106.70,95.80,74.8,1.5,-6999,,,
05/30/2011 13:00,455.67,6.6,933.00,729.70,82.50,68.7,2.4,-6999,,,
05/30/2011 14:00,455.67,7.5,544.20,409.90,79.00,84.4,3.2,-6999,,,
05/30/2011 15:00,455.67,7.9,414.30,302.10,72.34,86.7,3.2,-6999,,,
05/30/2011 16:00,455.67,9.0,552.60,388.10,64.67,92.5,2.9,-6999,,,
05/30/2011 17:00,455.67,10.1,580.10,393.70,60.11,95.0,2.0,-6999,,,
05/30/2011 18:00,455.67,10.7,450.90,285.00,55.33,103.8,1.7,-6999,,,
05/30/2011 19:00,455.67,10.4,278.10,146.90,52.93,93.5,1.4,-6999,,,
05/30/2011 20:00,455.67,8.9,76.57,-16.35,58.16,282.3,2.5,-6999,,,
05/30/2011 21:00,455.67,7.7,0.00,-78.43,64.81,287.7,3.9,-6999,,,
05/30/2011 22:00,455.67,7.9,0.00,-79.36,61.78,286.8,4.9,-6999,,,
05/30/2011 23:00,455.67,7.0,0.00,-78.68,67.36,298.4,4.0,-6999,,,
05/31/2011 00:00,455.67,7.0,0.00,-78.32,65.39,290.3,5.0,-6999,,,
05/31/2011 01:00,455.67,7.1,0.00,-69.75,63.36,295.7,4.9,-6999,,,
05/31/2011 02:00,455.67,7.4,0.00,-42.68,60.44,290.2,5.0,-6999,,,
05/31/2011 03:00,455.67,7.6,0.00,-24.49,57.87,294.2,5.3,-6999,,,
05/31/2011 04:00,455.67,7.2,0.00,-35.60,59.78,290.4,4.3,-6999,,,
05/31/2011 05:00,455.67,7.3,0.00,-32.34,58.42,289.0,4.7,-6999,,,
05/31/2011 06:00,455.67,7.8,0.00,-21.35,54.77,292.3,5.2,-6999,,,
05/31/2011 07:00,455.67,7.6,53.21,25.61,55.46,292.1,3.7,-6999,,,
05/31/2011 08:00,455.67,7.3,88.90,51.75,57.56,288.9,4.4,-6999,,,
05/31/2011 09:00,455.67,8.2,262.80,185.20,56.61,306.7,3.7,-6999,,,
05/31/2011 10:00,455.67,9.1,375.50,263.30,53.61,285.0,3.9,-6999,,,
05/31/2011 11:00,455.67,10.2,525.40,382.10,52.04,276.5,3.1,-6999,,,
05/31/2011 12:00,455.67,11.1,480.20,346.70,48.84,285.7,2.8,-6999,,,
05/31/2011 13:00,455.67,11.8,412.10,292.80,46.89,264.7,3.2,-6999,,,
05/31/2011 14:00,455.67,13.5,583.80,417.40,42.04,293.1,3.0,-6999,,,
05/31/2011 15:00,455.67,14.9,703.50,497.50,35.20,295.2,3.3,-6999,,,
05/31/2011 16:00,455.67,14.2,202.60,122.20,34.32,336.7,2.1,-6999,,,
05/31/2011 17:00,455.67,13.5,336.10,227.10,47.86,58.7,1.8,-6999,,,
05/31/2011 18:00,455.67,15.1,340.80,212.30,38.11,352.3,1.5,-6999,,,
05/31/2011 19:00,455.67,14.8,220.10,116.20,41.23,47.5,0.7,-6999,,,
05/31/2011 20:00,455.67,12.5,18.61,-19.14,51.24,5.6,0.1,-6999,,,
05/31/2011 21:00,455.67,11.4,0.00,-26.90,55.17,326.6,0.2,-6999,,,
05/31/2011 22:00,455.67,11.2,0.00,-23.01,53.92,268.7,0.6,-6999,,,
05/31/2011 23:00,455.67,12.7,0.00,-18.72,41.89,269.9,1.1,-6999,,,
06/01/2011 00:00,455.67,12.3,0.00,-23.83,44.92,282.7,1.9,-6999,,,
06/01/2011 01:00,455.67,10.6,0.00,-32.52,56.49,104.3,1.2,-6999,,,
06/01/2011 02:00,455.67,10.3,0.00,-36.91,58.06,107.0,2.0,-6999,,,
06/01/2011 03:00,455.67,6.6,0.00,-28.79,89.30,87.6,1.5,-6999,,,
06/01/2011 04:00,455.67,6.1,0.00,-28.93,89.70,98.0,0.4,-6999,,,
06/01/2011 05:00,455.67,6.7,0.00,-35.09,85.30,147.7,0.3,-6999,,,
06/01/2011 06:00,455.67,6.8,6.92,-22.99,78.82,91.7,1.2,-6999,,,
06/01/2011 07:00,455.67,6.8,95.80,42.28,72.07,79.4,1.0,-6999,,,
06/01/2011 08:00,455.67,7.0,205.40,111.60,75.67,77.1,1.1,-6999,,,
06/01/2011 09:00,455.67,6.9,284.60,184.60,78.65,79.7,1.7,-6999,,,
06/01/2011 10:00,455.67,7.4,333.50,226.60,70.12,95.1,2.2,-6999,,,
06/01/2011 11:00,455.67,7.5,329.30,227.50,67.34,80.2,1.7,-6999,,,
06/01/2011 12:00,455.67,8.5,431.40,306.20,61.99,83.2,1.8,-6999,,,
06/01/2011 13:00,455.67,8.7,404.10,283.40,53.69,94.0,2.0,-6999,,,
06/01/2011 14:00,455.67,9.1,461.50,330.10,53.90,91.5,2.9,-6999,,,
06/01/2011 15:00,455.67,11.2,793.90,545.20,52.12,75.1,2.4,-6999,,,
06/01/2011 16:00,455.67,11.9,742.80,496.10,51.53,81.0,2.8,-6999,,,
06/01/2011 17:00,455.67,12.0,667.30,434.90,48.19,90.0,3.1,-6999,,,
06/01/2011 18:00,455.67,9.7,401.50,253.70,51.82,85.3,3.7,-6999,,,
06/01/2011 19:00,455.67,7.6,122.30,50.26,60.84,88.0,3.3,-6999,,,
06/01/2011 20:00,455.67,5.3,0.00,-25.00,77.80,88.1,3.1,-6999,,,
06/01/2011 21:00,455.67,4.0,0.00,-20.22,80.30,87.2,2.2,-6999,,,
06/01/2011 22:00,456.97,2.4,0.00,-12.33,87.70,100.1,2.5,-6999,,,
06/01/2011 23:00,459.87,0.7,0.00,-7.75,96.40,112.9,2.0,-6999,,,
06/02/2011 00:00,460.27,1.3,0.00,-11.98,94.00,196.2,0.8,-6999,,,
06/02/2011 01:00,460.27,1.7,0.00,-14.55,93.10,85.8,1.0,-6999,,,
06/02/2011 02:00,460.27,1.7,0.00,-12.07,93.30,95.9,1.3,-6999,,,
06/02/2011 03:00,460.27,1.5,0.00,-10.38,94.20,88.2,1.7,-6999,,,
06/02/2011 04:00,460.27,1.1,0.00,-9.48,95.00,93.6,2.6,-6999,,,
06/02/2011 05:00,460.27,0.5,0.00,-10.16,95.90,94.1,2.9,-6999,,,
06/02/2011 06:00,460.27,0.1,0.00,-10.21,97.20,87.9,3.2,-6999,,,
06/02/2011 07:00,460.27,-0.3,25.03,12.61,97.60,82.0,3.2,-6999,,,
06/02/2011 08:00,460.27,-0.1,63.89,47.91,97.30,75.9,2.7,-6999,,,
06/02/2011 09:00,460.47,0.0,81.50,63.81,97.40,82.5,2.4,-6999,,,
06/02/2011 10:00,461.27,-0.2,126.20,108.40,99.10,88.3,2.2,-6999,,,
06/02/2011 11:00,462.07,-0.1,114.50,97.70,99.60,84.9,2.1,-6999,,,
06/02/2011 12:00,463.47,0.3,168.30,147.50,99.80,87.5,2.7,-6999,,,
06/02/2011 13:00,463.47,1.6,263.50,227.20,96.80,91.5,2.9,-6999,,,
06/02/2011 14:00,464.37,1.2,294.90,249.40,98.70,96.5,2.8,-6999,,,
06/02/2011 15:00,464.37,3.1,398.10,321.40,91.10,93.5,3.1,-6999,,,
06/02/2011 16:00,464.37,3.2,427.80,316.50,85.70,85.1,3.5,-6999,,,
06/02/2011 17:00,464.37,3.0,404.90,274.40,79.98,84.7,2.7,-6999,,,
06/02/2011 18:00,464.37,2.3,233.60,143.00,79.01,94.5,3.2,-6999,,,
06/02/2011 19:00,464.37,1.1,69.71,31.87,89.00,103.0,2.2,-6999,,,
06/02/2011 20:00,464.37,1.6,30.34,-28.61,82.50,353.3,0.7,-6999,,,
06/02/2011 21:00,464.37,2.2,0.00,-39.98,72.71,302.5,0.3,-6999,,,
06/02/2011 22:00,464.37,2.0,0.00,-57.88,73.28,268.2,0.4,-6999,,,
06/02/2011 23:00,464.37,2.1,0.00,-34.30,73.42,110.3,0.3,-6999,,,
06/03/2011 00:00,464.37,1.4,0.00,-22.03,82.40,99.7,0.7,-6999,,,
06/03/2011 01:00,464.37,0.8,0.00,-50.36,87.30,128.5,0.2,-6999,,,
06/03/2011 02:00,464.37,0.7,0.00,-53.69,86.00,245.6,0.7,-6999,,,
06/03/2011 03:00,464.37,1.2,0.00,-50.83,82.70,280.7,2.5,-6999,,,
06/03/2011 04:00,464.37,1.3,0.00,-63.67,83.90,284.6,2.8,-6999,,,
06/03/2011 05:00,464.37,1.2,0.00,-58.56,83.50,279.6,2.1,-6999,,,
06/03/2011 06:00,464.37,1.3,20.77,-23.53,82.60,286.7,2.5,-6999,,,
06/03/2011 07:00,464.37,1.8,138.40,60.94,79.66,284.3,2.8,-6999,,,
06/03/2011 08:00,464.37,3.9,350.70,209.50,72.67,290.5,2.7,-6999,,,
06/03/2011 09:00,464.37,5.2,462.90,315.20,71.88,46.9,1.2,-6999,,,
06/03/2011 10:00,464.37,5.1,473.50,316.40,72.28,132.0,0.6,-6999,,,
06/03/2011 11:00,464.37,6.5,380.90,263.30,65.78,29.6,1.0,-6999,,,
06/03/2011 12:00,464.37,7.1,531.40,381.10,65.54,64.9,1.2,-6999,,,
06/03/2011 13:00,464.37,7.8,357.90,247.20,61.92,74.9,1.2,-6999,,,
06/03/2011 14:00,464.37,8.4,423.40,293.60,59.94,110.0,1.1,-6999,,,
06/03/2011 15:00,464.37,9.2,413.70,271.70,51.99,79.5,1.4,-6999,,,
06/03/2011 16:00,464.37,10.8,726.30,509.50,41.68,226.8,1.5,-6999,,,
06/03/2011 17:00,464.37,12.0,623.20,402.20,33.22,250.8,1.3,-6999,,,
06/03/2011 18:00,464.37,11.8,449.30,262.00,33.39,322.8,1.8,-6999,,,
06/03/2011 19:00,464.37,11.5,312.10,171.50,34.85,281.3,1.7,-6999,,,
06/03/2011 20:00,464.37,11.0,119.60,19.60,37.69,280.6,1.0,-6999,,,
06/03/2011 21:00,464.37,9.3,3.19,-78.86,43.05,263.1,0.9,-6999,,,
06/03/2011 22:00,464.37,8.7,0.00,-81.80,46.28,274.1,1.0,-6999,,,
06/03/2011 23:00,464.37,8.3,0.00,-80.70,46.64,299.6,1.5,-6999,,,
06/04/2011 00:00,464.37,8.6,0.00,-70.88,45.20,293.9,2.5,-6999,,,
06/04/2011 01:00,464.37,8.7,0.00,-66.26,40.38,284.0,2.0,-6999,,,
06/04/2011 02:00,464.37,8.7,0.00,-72.54,31.67,273.9,1.1,-6999,,,
06/04/2011 03:00,464.37,8.7,0.00,-73.50,29.66,277.3,1.6,-6999,,,
06/04/2011 04:00,464.37,8.6,0.00,-76.06,31.62,276.1,2.1,-6999,,,
06/04/2011 05:00,464.37,8.5,0.00,-75.99,33.31,275.2,2.3,-6999,,,
06/04/2011 06:00,464.37,8.5,17.56,-55.86,32.62,272.4,3.2,-6999,,,
06/04/2011 07:00,464.37,9.3,111.70,22.95,31.55,283.2,2.7,-6999,,,
06/04/2011 08:00,464.37,10.9,308.50,169.30,31.51,297.3,1.5,-6999,,,
06/04/2011 09:00,464.37,12.2,403.10,235.40,28.11,309.2,2.1,-6999,,,
06/04/2011 10:00,464.37,13.1,595.50,383.90,26.60,279.8,3.3,-6999,,,
06/04/2011 11:00,464.37,14.4,817.00,549.30,27.40,280.7,3.7,-6999,,,
06/04/2011 12:00,464.37,16.0,880.00,596.70,26.68,266.7,2.7,-6999,,,
06/04/2011 13:00,464.37,16.8,848.00,570.00,34.24,43.5,2.1,-6999,,,
06/04/2011 14:00,464.37,17.4,607.40,397.90,32.05,327.4,2.6,-6999,,,
06/04/2011 15:00,464.37,17.3,527.70,344.20,44.51,74.5,1.3,-6999,,,
06/04/2011 16:00,464.37,18.9,590.90,384.40,35.00,76.7,1.8,-6999,,,
06/04/2011 17:00,464.37,18.9,375.10,228.90,24.44,266.0,2.5,-6999,,,
06/04/2011 18:00,464.37,18.3,178.50,98.00,26.12,283.0,2.9,-6999,,,
06/04/2011 19:00,464.37,18.3,191.30,97.40,27.94,302.1,1.8,-6999,,,
06/04/2011 20:00,464.37,18.3,128.60,28.02,24.10,294.4,1.6,-6999,,,
06/04/2011 21:00,464.37,17.1,0.00,-77.92,23.37,279.5,1.2,-6999,,,
06/04/2011 22:00,464.37,16.8,0.00,-76.22,23.07,277.3,1.2,-6999,,,
06/04/2011 23:00,464.37,16.6,0.00,-77.60,22.69,292.8,2.0,-6999,,,
06/05/2011 00:00,464.37,16.6,0.00,-78.85,22.91,289.3,2.4,-6999,,,
06/05/2011 01:00,464.37,16.8,0.00,-81.30,22.27,304.6,4.7,-6999,,,
06/05/2011 02:00,464.37,16.8,0.00,-61.17,22.32,304.1,5.1,-6999,,,
06/05/2011 03:00,464.37,16.5,0.00,-58.95,22.48,296.2,4.4,-6999,,,
06/05/2011 04:00,464.37,16.2,0.00,-59.57,22.43,294.1,3.6,-6999,,,
06/05/2011 05:00,464.37,16.0,0.00,-49.05,22.95,296.4,3.0,-6999,,,
06/05/2011 06:00,464.37,15.8,18.08,-22.16,23.89,298.0,4.2,-6999,,,
06/05/2011 07:00,464.37,16.1,87.20,19.97,23.79,301.9,4.8,-6999,,,
06/05/2011 08:00,464.37,16.2,176.50,108.20,23.94,308.2,5.8,-6999,,,
06/05/2011 09:00,464.37,16.5,256.80,170.60,24.90,301.4,5.0,-6999,,,
06/05/2011 10:00,464.37,17.2,342.40,233.00,25.95,286.9,3.5,-6999,,,
06/05/2011 11:00,464.37,18.2,450.10,303.60,27.67,273.0,4.0,-6999,,,
06/05/2011 12:00,464.37,19.0,488.90,330.00,30.59,271.0,3.4,-6999,,,
06/05/2011 13:00,464.37,19.7,553.20,365.20,34.67,264.9,2.0,-6999,,,
06/05/2011 14:00,464.37,20.9,897.00,623.80,38.64,78.6,2.5,-6999,,,
06/05/2011 15:00,464.37,20.5,512.80,329.70,34.20,64.1,2.2,-6999,,,
06/05/2011 16:00,464.37,21.9,721.60,480.70,28.25,47.9,1.8,-6999,,,
06/05/2011 17:00,464.37,22.5,638.70,402.20,23.31,71.5,2.4,-6999,,,
06/05/2011 18:00,464.37,22.2,443.10,253.10,32.15,76.7,1.7,-6999,,,
06/05/2011 19:00,464.37,20.3,272.60,153.90,42.45,66.5,1.4,-6999,,,
06/05/2011 20:00,464.37,18.0,68.55,-0.30,45.29,106.7,0.6,-6999,,,
06/05/2011 21:00,464.37,16.8,0.00,-71.40,43.55,98.5,0.4,-6999,,,
06/05/2011 22:00,464.37,16.7,0.00,-62.94,38.22,277.2,0.5,-6999,,,
06/05/2011 23:00,464.37,17.4,0.00,-59.96,32.24,259.2,1.6,-6999,,,
06/06/2011 00:00,464.37,17.4,0.00,-51.52,33.86,253.5,2.0,-6999,,,
06/06/2011 01:00,464.37,17.4,0.00,-47.63,36.10,260.9,1.2,-6999,,,
06/06/2011 02:00,464.37,17.0,0.00,-55.37,35.29,249.3,1.1,-6999,,,
06/06/2011 03:00,464.37,16.3,0.00,-46.97,38.21,219.2,1.4,-6999,,,
06/06/2011 04:00,464.37,16.6,0.00,-48.99,35.40,259.8,3.2,-6999,,,
06/06/2011 05:00,464.37,16.0,0.00,-55.76,36.71,283.0,3.2,-6999,,,
06/06/2011 06:00,464.37,14.7,0.00,-63.65,41.09,287.0,2.4,-6999,,,
06/06/2011 07:00,464.37,12.0,85.60,22.11,56.87,196.6,0.7,-6999,,,
06/06/2011 08:00,464.37,11.6,214.80,127.80,67.81,61.5,0.5,-6999,,,
06/06/2011 09:00,464.37,12.2,319.60,200.60,69.91,69.4,0.6,-6999,,,
06/06/2011 10:00,464.37,13.6,508.90,330.50,66.13,80.3,1.0,-6999,,,
06/06/2011 11:00,464.37,13.9,699.00,465.20,68.78,70.0,1.9,-6999,,,
06/06/2011 12:00,464.37,12.9,457.00,307.40,71.17,90.8,3.1,-6999,,,
06/06/2011 13:00,464.37,9.0,62.74,36.02,88.80,82.4,3.5,-6999,,,
06/06/2011 14:00,464.37,8.5,106.90,73.11,89.50,94.2,3.2,-6999,,,
06/06/2011 15:00,464.37,8.6,119.10,80.20,86.20,91.6,2.1,-6999,,,
06/06/2011 16:00,464.37,9.3,143.00,92.90,80.60,94.5,0.9,-6999,,,
06/06/2011 17:00,464.37,10.8,254.20,168.00,74.02,57.2,0.9,-6999,,,
06/06/2011 18:00,464.37,10.3,106.30,55.81,77.45,200.1,0.7,-6999,,,
06/06/2011 19:00,464.47,10.5,135.10,79.12,76.57,88.7,1.5,-6999,,,
06/06/2011 20:00,464.47,10.2,67.00,6.33,78.03,85.7,0.8,-6999,,,
06/06/2011 21:00,464.47,8.4,0.00,-53.00,92.50,98.7,0.4,-6999,,,
06/06/2011 22:00,464.47,8.0,0.00,-19.50,93.60,80.2,0.7,-6999,,,
06/06/2011 23:00,464.47,7.5,0.00,-10.25,97.80,90.5,1.2,-6999,,,
06/07/2011 00:00,465.67,7.1,0.00,-8.75,98.40,95.8,0.2,-6999,,,
06/07/2011 01:00,477.47,7.0,0.00,-4.90,99.10,66.8,0.4,-6999,,,
06/07/2011 02:00,484.67,7.3,0.00,-1.87,99.60,77.4,1.1,-6999,,,
06/07/2011 03:00,484.67,7.3,0.00,-1.99,99.80,80.9,1.2,-6999,,,
06/07/2011 04:00,486.47,7.0,0.00,-2.51,100.00,89.9,1.7,-6999,,,
06/07/2011 05:00,487.27,6.6,0.00,-2.80,100.00,91.4,2.4,-6999,,,
06/07/2011 06:00,488.37,6.4,0.00,-2.74,100.00,87.3,2.3,-6999,,,
06/07/2011 07:00,489.07,6.3,0.00,-2.95,100.00,86.3,2.5,-6999,,,
06/07/2011 08:00,489.17,6.0,0.00,-3.97,100.00,88.9,2.7,-6999,,,
06/07/2011 09:00,489.17,5.8,26.07,20.08,100.00,91.7,2.3,-6999,,,
06/07/2011 10:00,489.37,6.0,63.85,54.29,100.00,81.9,1.9,-6999,,,
06/07/2011 11:00,489.47,6.0,64.38,52.41,100.00,86.2,1.8,-6999,,,
06/07/2011 12:00,489.47,6.4,132.50,112.60,100.00,82.4,1.7,-6999,,,
06/07/2011 13:00,489.47,6.8,110.70,93.00,100.00,90.7,2.1,-6999,,,
06/07/2011 14:00,489.47,7.3,263.30,219.00,100.00,86.8,1.5,-6999,,,
06/07/2011 15:00,489.47,8.5,427.10,333.40,98.40,82.5,1.5,-6999,,,
06/07/2011 16:00,489.47,10.8,608.30,464.30,82.10,69.1,1.5,-6999,,,
06/07/2011 17:00,489.47,12.0,566.30,408.50,74.39,75.1,1.4,-6999,,,
06/07/2011 18:00,489.47,13.1,459.90,290.90,66.45,80.0,1.4,-6999,,,
06/07/2011 19:00,489.47,13.6,312.70,180.70,61.61,101.2,0.8,-6999,,,
06/07/2011 20:00,489.47,11.9,124.40,27.57,70.43,289.0,2.5,-6999,,,
06/07/2011 21:00,489.47,10.0,4.79,-76.71,80.10,286.6,4.7,-6999,,,
06/07/2011 22:00,489.47,9.7,0.00,-77.70,79.93,286.8,5.2,-6999,,,
06/07/2011 23:00,489.47,9.3,0.00,-76.65,82.00,293.3,5.3,-6999,,,
06/08/2011 00:00,489.47,10.0,0.00,-75.95,75.17,311.6,5.1,-6999,,,
06/08/2011 01:00,489.47,10.3,0.00,-59.05,74.30,316.1,6.0,-6999,,,
06/08/2011 02:00,489.47,10.1,0.00,-18.40,75.12,310.9,3.2,-6999,,,
06/08/2011 03:00,489.47,9.7,0.00,-29.92,73.31,75.1,1.1,-6999,,,
06/08/2011 04:00,489.47,7.9,0.00,-4.74,91.30,104.3,1.2,-6999,,,
06/08/2011 05:00,489.47,7.0,0.00,-3.07,98.90,86.4,1.1,-6999,,,
06/08/2011 06:00,489.47,5.6,0.00,-4.96,99.50,88.0,2.0,-6999,,,
06/08/2011 07:00,489.47,4.4,30.86,14.07,99.80,77.6,1.7,-6999,,,
06/08/2011 08:00,489.47,3.3,225.60,106.00,97.20,76.0,1.6,-6999,,,
06/08/2011 09:00,489.47,4.7,505.00,298.20,71.02,77.1,1.9,-6999,,,
06/08/2011 10:00,489.47,5.4,687.80,447.50,67.62,71.7,1.8,-6999,,,
06/08/2011 11:00,489.47,6.3,830.00,562.20,67.85,82.6,2.0,-6999,,,
06/08/2011 12:00,489.47,7.0,940.00,648.20,64.97,81.4,2.6,-6999,,,
06/08/2011 13:00,489.47,8.1,1001.00,694.00,60.02,70.3,2.3,-6999,,,
06/08/2011 14:00,489.47,9.0,977.00,668.20,59.33,80.8,2.5,-6999,,,
06/08/2011 15:00,489.47,10.1,922.00,624.00,55.33,78.6,2.5,-6999,,,
06/08/2011 16:00,489.47,10.7,808.00,530.50,51.38,80.0,2.9,-6999,,,
06/08/2011 17:00,489.47,11.1,649.80,405.00,45.63,90.7,3.0,-6999,,,
06/08/2011 18:00,489.47,11.2,461.50,262.90,43.21,83.8,2.7,-6999,,,
06/08/2011 19:00,489.47,10.1,216.90,102.20,48.42,99.8,2.1,-6999,,,
06/08/2011 20:00,489.47,5.1,14.89,-33.21,82.50,95.1,3.1,-6999,,,
06/08/2011 21:00,492.67,1.8,0.00,-31.66,96.10,135.4,1.7,-6999,,,
06/08/2011 22:00,492.67,2.1,0.00,-44.79,95.10,99.5,0.6,-6999,,,
06/08/2011 23:00,492.67,2.0,0.00,-47.42,98.70,71.9,0.4,-6999,,,
06/09/2011 00:00,492.67,1.7,0.00,-59.99,99.10,109.4,0.1,-6999,,,
06/09/2011 01:00,492.67,1.7,0.00,-16.70,99.30,81.7,1.3,-6999,,,
06/09/2011 02:00,492.67,2.0,0.00,-7.97,99.80,89.2,1.8,-6999,,,
06/09/2011 03:00,493.77,1.6,0.00,-8.47,100.00,95.8,2.0,-6999,,,
06/09/2011 04:00,494.17,1.3,0.00,-8.04,100.00,96.9,1.9,-6999,,,
06/09/2011 05:00,494.17,1.3,0.00,-6.91,100.00,94.2,2.3,-6999,,,
06/09/2011 06:00,494.17,1.3,0.00,-6.69,100.00,86.8,2.4,-6999,,,
06/09/2011 07:00,494.17,1.6,57.49,46.00,100.00,86.2,2.3,-6999,,,
06/09/2011 08:00,494.17,2.1,76.64,60.27,100.00,88.9,1.4,-6999,,,
06/09/2011 09:00,494.17,2.4,132.50,109.60,100.00,74.3,1.1,-6999,,,
06/09/2011 10:00,494.17,3.2,220.80,186.00,99.10,74.4,0.8,-6999,,,
06/09/2011 11:00,494.17,4.9,391.60,322.80,90.30,75.6,1.4,-6999,,,
06/09/2011 12:00,494.17,5.9,399.00,322.80,82.40,104.6,2.0,-6999,,,
06/09/2011 13:00,494.17,7.3,604.80,479.50,77.17,101.5,2.5,-6999,,,
